CANDIDATE ID	CANDIDATE NAME	FATHER	GROUP	OTHER	Test ID	Test	Current Affairs	General Science	Total	Test Rank	Group Rank	Percentage
4961					123	GK2019	48	18	66	66	0	20.625
4962					123	GK2019	40	30	70	62	0	21.875
4963					123	GK2019	25	20	45	87	0	14.062
4965					123	GK2019	20	30	50	82	0	15.625
4966					123	GK2019	41	27	68	64	0	21.25
4967					123	GK2019	5	65	70	62	0	21.875
4970					123	GK2019	30	36	66	66	0	20.625
4971					123	GK2019	15	25	40	92	0	12.5
4972					123	GK2019	55	10	65	67	0	20.312
4973					123	GK2019	108	98	206	1	0	64.375
4974					123	GK2019	30	35	65	67	0	20.312
4975					123	GK2019	35	35	70	62	0	21.875
4976					123	GK2019	38	35	73	59	0	22.812
4978					123	GK2019	10	18	28	104	0	8.75
4979					123	GK2019	30	30	60	72	0	18.75
4980					123	GK2019	30	15	45	87	0	14.062
4983					123	GK2019	30	10	40	92	0	12.5
4984					123	GK2019	21	28	49	83	0	15.312
4985					123	GK2019	15	15	30	102	0	9.375
4986					123	GK2019	15	35	50	82	0	15.625
4988					123	GK2019	25	5	30	102	0	9.375
4989					123	GK2019	40	14	54	78	0	16.875
4990					123	GK2019	25	30	55	77	0	17.188
4991					123	GK2019	30	30	60	72	0	18.75
4992					123	GK2019	10	25	35	97	0	10.938
4993					123	GK2019	40	16	56	76	0	17.5
4996					123	GK2019	29	47	76	56	0	23.75
4997					123	GK2019	40	40	80	52	0	25
4998					123	GK2019	25	40	65	67	0	20.312
4999					123	GK2019	25	25	50	82	0	15.625
5003					123	GK2019	37	28	65	67	0	20.312
5004					123	GK2019	23	61	84	48	0	26.25
5006					123	GK2019	27	26	53	79	0	16.562
5007					123	GK2019	11	45	56	76	0	17.5
5008					123	GK2019	15	55	70	62	0	21.875
5010					123	GK2019	36	25	61	71	0	19.062
5011					123	GK2019	35	21	56	76	0	17.5
5012					123	GK2019	10	10	20	110	0	6.25
5013					123	GK2019	25	40	65	67	0	20.312
5014					123	GK2019	31	11	42	90	0	13.125
5016					123	GK2019	14	20	34	98	0	10.625
5018					123	GK2019	26	21	47	85	0	14.688
5020					123	GK2019	50	56	106	28	0	33.125
5021					123	GK2019	40	26	66	66	0	20.625
5022					123	GK2019	45	21	66	66	0	20.625
5023					123	GK2019	35	45	80	52	0	25
5024					123	GK2019	8	21	29	103	0	9.062
5025					123	GK2019	10	6	16	114	0	5
5027					123	GK2019	30	55	85	47	0	26.562
5028					123	GK2019	15	30	45	87	0	14.062
5029					123	GK2019	25	40	65	67	0	20.312
5030					123	GK2019	10	31	41	91	0	12.812
5031					123	GK2019	20	27	47	85	0	14.688
5032					123	GK2019	40	55	95	38	0	29.688
5034					123	GK2019	19	24	43	89	0	13.438
5035					123	GK2019	33	45	78	54	0	24.375
5036					123	GK2019	53	51	104	30	0	32.5
5037					123	GK2019	25	40	65	67	0	20.312
5038					123	GK2019	15	10	25	107	0	7.812
5039					123	GK2019	20	26	46	86	0	14.375
5040					123	GK2019	25	5	30	102	0	9.375
5041					123	GK2019	34	17	51	81	0	15.938
5042					123	GK2019	20	20	40	92	0	12.5
5043					123	GK2019	20	15	35	97	0	10.938
5044					123	GK2019	10	15	25	107	0	7.812
5046					123	GK2019	20	25	45	87	0	14.062
5047					123	GK2019	26	53	79	53	0	24.688
5048					123	GK2019	25	40	65	67	0	20.312
5050					123	GK2019	48	74	122	19	0	38.125
5051					123	GK2019	56	66	122	19	0	38.125
5052					123	GK2019	35	60	95	38	0	29.688
5053					123	GK2019	35	36	71	61	0	22.188
5054					123	GK2019	5	15	20	110	0	6.25
5056					123	GK2019	15	18	33	99	0	10.312
5057					123	GK2019	35	27	62	70	0	19.375
5060					123	GK2019	5	-14	-9	123	0	0
5063					123	GK2019	6	16	22	109	0	6.875
5064					123	GK2019	5	20	25	107	0	7.812
5065					123	GK2019	30	45	75	57	0	23.438
5066					123	GK2019	10	6	16	114	0	5
5067					123	GK2019	14	26	40	92	0	12.5
5070					123	GK2019	15	30	45	87	0	14.062
5072					123	GK2019	30	45	75	57	0	23.438
5073					123	GK2019	15	30	45	87	0	14.062
5074					123	GK2019	30	10	40	92	0	12.5
5075					123	GK2019	10	10	20	110	0	6.25
5077					123	GK2019	55	16	71	61	0	22.188
5078					123	GK2019	30	55	85	47	0	26.562
5079					123	GK2019	30	42	72	60	0	22.5
5084					123	GK2019	25	35	60	72	0	18.75
5085					123	GK2019	20	40	60	72	0	18.75
5086					123	GK2019	36	39	75	57	0	23.438
5087					123	GK2019	-10	11	1	120	0	0.312
5088					123	GK2019	5	15	20	110	0	6.25
5089					123	GK2019	53	94	147	9	0	45.938
5090					123	GK2019	10	31	41	91	0	12.812
5091					123	GK2019	38	30	68	64	0	21.25
5093					123	GK2019	58	90	148	8	0	46.25
5094					123	GK2019	20	35	55	77	0	17.188
5095					123	GK2019	0	0	0	121	0	0
5096					123	GK2019	58	26	84	48	0	26.25
5097					123	GK2019	40	55	95	38	0	29.688
5099					123	GK2019	25	45	70	62	0	21.875
5100					123	GK2019	10	12	22	109	0	6.875
5102					123	GK2019	40	50	90	42	0	28.125
5103					123	GK2019	10	17	27	105	0	8.438
5104					123	GK2019	11	51	62	70	0	19.375
5105					123	GK2019	15	20	35	97	0	10.938
5106					123	GK2019	35	50	85	47	0	26.562
5109					123	GK2019	11	21	32	100	0	10
5111					123	GK2019	8	17	25	107	0	7.812
5117					123	GK2019	60	34	94	39	0	29.375
5122					123	GK2019	11	-10	1	120	0	0.312
5123					123	GK2019	50	26	76	56	0	23.75
5124					123	GK2019	31	42	73	59	0	22.812
5127					123	GK2019	15	60	75	57	0	23.438
5128					123	GK2019	30	40	70	62	0	21.875
5130					123	GK2019	8	20	28	104	0	8.75
5131					123	GK2019	24	24	48	84	0	15
5132					123	GK2019	35	31	66	66	0	20.625
5133					123	GK2019	14	28	42	90	0	13.125
5134					123	GK2019	0	30	30	102	0	9.375
5135					123	GK2019	11	8	19	111	0	5.938
5137					123	GK2019	26	33	59	73	0	18.438
5141					123	GK2019	31	33	64	68	0	20
5143					123	GK2019	10	45	55	77	0	17.188
5146					123	GK2019	15	60	75	57	0	23.438
5150					123	GK2019	80	25	105	29	0	32.812
5151					123	GK2019	30	67	97	36	0	30.312
5154					123	GK2019	48	39	87	45	0	27.188
5155					123	GK2019	15	30	45	87	0	14.062
5157					123	GK2019	50	65	115	23	0	35.938
5159					123	GK2019	15	10	25	107	0	7.812
5161					123	GK2019	18	19	37	95	0	11.562
5167					123	GK2019	30	31	61	71	0	19.062
5168					123	GK2019	36	40	76	56	0	23.75
5171					123	GK2019	-15	25	10	117	0	3.125
5173					123	GK2019	10	30	40	92	0	12.5
5175					123	GK2019	45	15	60	72	0	18.75
5176					123	GK2019	25	45	70	62	0	21.875
5177					123	GK2019	30	40	70	62	0	21.875
5178					123	GK2019	30	15	45	87	0	14.062
5179					123	GK2019	25	35	60	72	0	18.75
5180					123	GK2019	25	60	85	47	0	26.562
5182					123	GK2019	30	15	45	87	0	14.062
5183					123	GK2019	20	35	55	77	0	17.188
5184					123	GK2019	35	30	65	67	0	20.312
5185					123	GK2019	22	25	47	85	0	14.688
5186					123	GK2019	20	0	20	110	0	6.25
5188					123	GK2019	17	26	43	89	0	13.438
5189					123	GK2019	35	10	45	87	0	14.062
5190					123	GK2019	8	26	34	98	0	10.625
5191					123	GK2019	30	15	45	87	0	14.062
5192					123	GK2019	11	9	20	110	0	6.25
5193					123	GK2019	12	43	55	77	0	17.188
5194					123	GK2019	0	10	10	117	0	3.125
5195					123	GK2019	35	20	55	77	0	17.188
5196					123	GK2019	10	20	30	102	0	9.375
5197					123	GK2019	40	35	75	57	0	23.438
5198					123	GK2019	-5	10	5	119	0	1.562
5199					123	GK2019	40	35	75	57	0	23.438
5200					123	GK2019	40	10	50	82	0	15.625
5201					123	GK2019	10	10	20	110	0	6.25
5202					123	GK2019	37	34	71	61	0	22.188
5203					123	GK2019	70	45	115	23	0	35.938
5204					123	GK2019	10	5	15	115	0	4.688
5205					123	GK2019	65	50	115	23	0	35.938
5206					123	GK2019	0	25	25	107	0	7.812
5207					123	GK2019	15	15	30	102	0	9.375
5208					123	GK2019	24	34	58	74	0	18.125
5209					123	GK2019	55	50	105	29	0	32.812
5211					123	GK2019	15	10	25	107	0	7.812
5212					123	GK2019	11	33	44	88	0	13.75
5213					123	GK2019	20	25	45	87	0	14.062
5214					123	GK2019	30	40	70	62	0	21.875
5215					123	GK2019	39	20	59	73	0	18.438
5216					123	GK2019	64	74	138	12	0	43.125
5217					123	GK2019	34	47	81	51	0	25.312
5218					123	GK2019	26	43	69	63	0	21.562
5219					123	GK2019	40	35	75	57	0	23.438
5222					123	GK2019	13	28	41	91	0	12.812
5223					123	GK2019	14	64	78	54	0	24.375
5224					123	GK2019	33	25	58	74	0	18.125
5225					123	GK2019	10	30	40	92	0	12.5
5226					123	GK2019	13	25	38	94	0	11.875
5227					123	GK2019	20	27	47	85	0	14.688
5228					123	GK2019	30	29	59	73	0	18.438
5229					123	GK2019	21	45	66	66	0	20.625
5230					123	GK2019	22	46	68	64	0	21.25
5231					123	GK2019	15	35	50	82	0	15.625
5232					123	GK2019	8	-7	1	120	0	0.312
5236					123	GK2019	40	31	71	61	0	22.188
5237					123	GK2019	10	40	50	82	0	15.625
5244					123	GK2019	20	25	45	87	0	14.062
5245					123	GK2019	25	45	70	62	0	21.875
5246					123	GK2019	54	43	97	36	0	30.312
5247					123	GK2019	49	63	112	24	0	35
5248					123	GK2019	-5	40	35	97	0	10.938
5249					123	GK2019	11	30	41	91	0	12.812
5250					123	GK2019	17	20	37	95	0	11.562
5251					123	GK2019	5	45	50	82	0	15.625
5252					123	GK2019	20	7	27	105	0	8.438
5253					123	GK2019	41	35	76	56	0	23.75
5254					123	GK2019	20	45	65	67	0	20.312
5255					123	GK2019	50	0	50	82	0	15.625
5256					123	GK2019	0	26	26	106	0	8.125
5257					123	GK2019	5	-5	0	121	0	0
5258					123	GK2019	15	15	30	102	0	9.375
5259					123	GK2019	45	15	60	72	0	18.75
5260					123	GK2019	25	36	61	71	0	19.062
5261					123	GK2019	40	41	81	51	0	25.312
5262					123	GK2019	16	42	58	74	0	18.125
