CANDIDATE ID	CANDIDATE NAME	FATHER	GROUP	OTHER	Test ID	Test	Current Affairs	General Science	Total	Test Rank	Group Rank	Percentage
1819					116	GK18	41	30	71	72	0	17.75
1820					116	GK18	15	18	33	108	0	8.25
1821					116	GK18	42	72	114	31	0	28.5
429					116	GK18	39	88	127	18	0	31.75
487					116	GK18	27	67	94	49	0	23.5
544					116	GK18	10	101	111	34	0	27.75
559					116	GK18	11	1	12	126	0	3
598					116	GK18	35	20	55	88	0	13.75
599					116	GK18	10	55	65	78	0	16.25
600					116	GK18	40	80	120	25	0	30
601					116	GK18	30	65	95	48	0	23.75
602					116	GK18	25	65	90	53	0	22.5
603					116	GK18	80	90	170	2	0	42.5
604					116	GK18	15	45	60	83	0	15
605					116	GK18	30	30	60	83	0	15
607					116	GK18	60	61	121	24	0	30.25
609					116	GK18	45	60	105	39	0	26.25
610					116	GK18	20	65	85	58	0	21.25
649					116	GK18	58	52	110	35	0	27.5
651					116	GK18	20	70	90	53	0	22.5
653					116	GK18	36	107	143	6	0	35.75
657					116	GK18	25	70	95	48	0	23.75
659					116	GK18	50	80	130	16	0	32.5
660					116	GK18	30	16	46	97	0	11.5
696					116	GK18	9	37	46	97	0	11.5
698					116	GK18	37	65	102	41	0	25.5
700					116	GK18	42	92	134	12	0	33.5
701					116	GK18	36	66	102	41	0	25.5
704					116	GK18	27	42	69	74	0	17.25
705					116	GK18	36	52	88	55	0	22
706					116	GK18	25	51	76	67	0	19
709					116	GK18	15	15	30	110	0	7.5
720					116	GK18	35	10	45	98	0	11.25
731					116	GK18	45	35	80	63	0	20
732					116	GK18	21	35	56	87	0	14
752					116	GK18	10	40	50	93	0	12.5
754					116	GK18	50	25	75	68	0	18.75
757					116	GK18	2	59	61	82	0	15.25
764					116	GK18	35	10	45	98	0	11.25
772					116	GK18	5	55	60	83	0	15
775					116	GK18	45	30	75	68	0	18.75
778					116	GK18	60	35	95	48	0	23.75
779					116	GK18	5	10	15	123	0	3.75
788					116	GK18	36	60	96	47	0	24
791					116	GK18	26	44	70	73	0	17.5
825					116	GK18	30	27	57	86	0	14.25
834					116	GK18	33	91	124	21	0	31
836					116	GK18	15	85	100	43	0	25
854					116	GK18	50	100	150	4	0	37.5
855					116	GK18	17	58	75	68	0	18.75
856					116	GK18	81	114	195	1	0	48.75
857					116	GK18	15	55	70	73	0	17.5
858					116	GK18	20	35	55	88	0	13.75
859					116	GK18	5	35	40	102	0	10
860					116	GK18	-4	33	29	111	0	7.25
862					116	GK18	45	45	90	53	0	22.5
864					116	GK18	30	45	75	68	0	18.75
865					116	GK18	15	25	40	102	0	10
874					116	GK18	55	18	73	70	0	18.25
875					116	GK18	10	35	45	98	0	11.25
876					116	GK18	36	30	66	77	0	16.5
878					116	GK18	29	46	75	68	0	18.75
887					116	GK18	15	25	40	102	0	10
896					116	GK18	36	25	61	82	0	15.25
901					116	GK18	43	46	89	54	0	22.25
911					116	GK18	20	45	65	78	0	16.25
914					116	GK18	15	45	60	83	0	15
975					116	GK18	20	30	50	93	0	12.5
986					116	GK18	40	65	105	39	0	26.25
997					116	GK18	1	-10	-9	142	0	0
999					116	GK18	19	37	56	87	0	14
