candidate id,candidate name,father,group,other,test id,test,sub_verbal ability,sub_current affairs,sub_general science,sub_numerical ability,sub_social science,total,test rank,group rank,percentage
1805727,,,,,125,PBU 2020,46,30,25,40,30,171,16,0,53.438
1805728,,,,,125,PBU 2020,45,5,5,25,0,80,95,0,25
1805730,,,,,125,PBU 2020,20,0,15,20,25,80,95,0,25
1805731,,,,,125,PBU 2020,40,30,-5,10,10,85,90,0,26.562
1805732,,,,,125,PBU 2020,25,15,-5,0,10,45,128,0,14.062
1805733,,,,,125,PBU 2020,16,15,-5,-4,0,22,145,0,6.875
1805734,,,,,125,PBU 2020,45,20,10,30,5,110,67,0,34.375
1805735,,,,,125,PBU 2020,30,5,5,-5,15,50,123,0,15.625
1805736,,,,,125,PBU 2020,30,5,25,15,5,80,95,0,25
1805737,,,,,125,PBU 2020,55,15,10,-5,15,90,86,0,28.125
1805738,,,,,125,PBU 2020,30,40,0,10,0,80,95,0,25
1805739,,,,,125,PBU 2020,30,70,11,13,31,155,28,0,48.438
1805740,,,,,125,PBU 2020,35,15,10,10,10,80,95,0,25
1805741,,,,,125,PBU 2020,20,20,10,-5,5,50,123,0,15.625
1805742,,,,,125,PBU 2020,40,30,10,10,15,105,72,0,32.812
1805743,,,,,125,PBU 2020,25,15,-5,10,10,55,119,0,17.188
1805744,,,,,125,PBU 2020,55,70,5,14,31,175,13,0,54.688
1805745,,,,,125,PBU 2020,20,5,5,0,-5,25,143,0,7.812
1805746,,,,,125,PBU 2020,35,15,0,15,15,80,95,0,25
1805748,,,,,125,PBU 2020,10,10,-5,-5,10,20,147,0,6.25
1805749,,,,,125,PBU 2020,45,25,10,5,20,105,72,0,32.812
1805750,,,,,125,PBU 2020,5,0,5,6,0,16,150,0,5
1805751,,,,,125,PBU 2020,15,35,-5,20,-5,60,114,0,18.75
1805752,,,,,125,PBU 2020,45,15,-5,5,10,70,105,0,21.875
1805753,,,,,125,PBU 2020,0,5,0,0,-5,0,157,0,0
1805754,,,,,125,PBU 2020,54,29,11,37,14,145,35,0,45.312
1805756,,,,,125,PBU 2020,40,10,15,15,15,95,81,0,29.688
1805758,,,,,125,PBU 2020,20,10,5,10,10,55,119,0,17.188
1805761,,,,,125,PBU 2020,20,5,-5,-5,5,20,147,0,6.25
1805762,,,,,125,PBU 2020,29,27,6,4,2,68,107,0,21.25
1805764,,,,,125,PBU 2020,40,40,5,15,15,115,62,0,35.938
1805765,,,,,125,PBU 2020,10,55,20,0,5,90,86,0,28.125
1805766,,,,,125,PBU 2020,70,48,21,7,18,164,22,0,51.25
1805767,,,,,125,PBU 2020,5,5,0,16,5,31,137,0,9.688
1805768,,,,,125,PBU 2020,51,50,20,5,10,136,42,0,42.5
1805770,,,,,125,PBU 2020,36,10,-5,12,15,68,107,0,21.25
1805771,,,,,125,PBU 2020,35,20,15,10,0,80,95,0,25
1805772,,,,,125,PBU 2020,45,25,11,-9,10,82,93,0,25.625
1805773,,,,,125,PBU 2020,60,26,10,-5,10,101,76,0,31.562
1805774,,,,,125,PBU 2020,35,25,5,15,-5,75,100,0,23.438
1805775,,,,,125,PBU 2020,40,20,5,20,10,95,81,0,29.688
1805776,,,,,125,PBU 2020,50,30,15,10,10,115,62,0,35.938
1805777,,,,,125,PBU 2020,35,15,10,0,10,70,105,0,21.875
1805778,,,,,125,PBU 2020,30,30,5,5,5,75,100,0,23.438
1805779,,,,,125,PBU 2020,15,16,5,25,-4,57,117,0,17.812
1805780,,,,,125,PBU 2020,49,35,23,12,14,133,45,0,41.562
1805781,,,,,125,PBU 2020,50,50,25,25,30,180,9,0,56.25
1805782,,,,,125,PBU 2020,32,16,0,27,7,82,93,0,25.625
1805783,,,,,125,PBU 2020,24,30,5,3,15,77,98,0,24.062
1805784,,,,,125,PBU 2020,15,15,25,0,5,60,114,0,18.75
1805785,,,,,125,PBU 2020,29,16,18,9,11,83,92,0,25.938
1805787,,,,,125,PBU 2020,30,15,-5,5,15,60,114,0,18.75
1805788,,,,,125,PBU 2020,44,34,16,4,11,109,68,0,34.062
1805789,,,,,125,PBU 2020,15,5,0,0,10,30,138,0,9.375
1805791,,,,,125,PBU 2020,55,30,5,10,15,115,62,0,35.938
1805792,,,,,125,PBU 2020,40,40,10,5,10,105,72,0,32.812
1805793,,,,,125,PBU 2020,30,25,5,0,10,70,105,0,21.875
1805794,,,,,125,PBU 2020,33,44,25,19,26,147,33,0,45.938
1805795,,,,,125,PBU 2020,16,16,0,22,1,55,119,0,17.188
1805796,,,,,125,PBU 2020,25,20,5,0,5,55,119,0,17.188
1805797,,,,,125,PBU 2020,35,35,-5,10,10,85,90,0,26.562
1805798,,,,,125,PBU 2020,10,22,0,26,0,58,116,0,18.125
1805799,,,,,125,PBU 2020,27,9,7,5,7,55,119,0,17.188
1805800,,,,,125,PBU 2020,50,50,10,20,15,145,35,0,45.312
1805801,,,,,125,PBU 2020,13,22,15,22,5,77,98,0,24.062
1805802,,,,,125,PBU 2020,30,25,0,20,10,85,90,0,26.562
1805803,,,,,125,PBU 2020,30,25,5,2,0,62,112,0,19.375
1805805,,,,,125,PBU 2020,20,5,10,25,25,85,90,0,26.562
1805807,,,,,125,PBU 2020,25,10,10,0,10,55,119,0,17.188
1805808,,,,,125,PBU 2020,30,20,0,10,0,60,114,0,18.75
1805809,,,,,125,PBU 2020,45,55,25,15,20,160,25,0,50
1805810,,,,,125,PBU 2020,35,20,5,0,10,70,105,0,21.875
1805812,,,,,125,PBU 2020,35,15,10,5,20,85,90,0,26.562
1805813,,,,,125,PBU 2020,0,20,1,-15,0,6,155,0,1.875
1805814,,,,,125,PBU 2020,25,10,0,6,15,56,118,0,17.5
1805816,,,,,125,PBU 2020,60,30,25,15,15,145,35,0,45.312
1805817,,,,,125,PBU 2020,0,25,10,5,10,50,123,0,15.625
1805818,,,,,125,PBU 2020,30,25,5,5,15,80,95,0,25
1805819,,,,,125,PBU 2020,40,37,20,14,-1,110,67,0,34.375
1805820,,,,,125,PBU 2020,25,10,0,15,0,50,123,0,15.625
1805822,,,,,125,PBU 2020,52,50,7,12,11,132,46,0,41.25
1805823,,,,,125,PBU 2020,15,0,0,0,5,20,147,0,6.25
1805824,,,,,125,PBU 2020,41,25,15,5,10,96,80,0,30
1805826,,,,,125,PBU 2020,50,25,10,12,10,107,70,0,33.438
1805827,,,,,125,PBU 2020,10,10,0,11,10,41,130,0,12.812
1805829,,,,,125,PBU 2020,55,55,0,25,0,135,43,0,42.188
1805830,,,,,125,PBU 2020,45,35,10,11,20,121,57,0,37.812
1805831,,,,,125,PBU 2020,0,20,5,1,5,31,137,0,9.688
1805832,,,,,125,PBU 2020,40,15,0,10,0,65,110,0,20.312
1805833,,,,,125,PBU 2020,20,7,-3,32,0,56,118,0,17.5
1805834,,,,,125,PBU 2020,55,40,5,0,15,115,62,0,35.938
1805836,,,,,125,PBU 2020,56,50,5,30,20,161,24,0,50.312
1805838,,,,,125,PBU 2020,50,0,5,30,20,105,72,0,32.812
1805840,,,,,125,PBU 2020,55,45,10,25,0,135,43,0,42.188
1805841,,,,,125,PBU 2020,30,30,-5,-5,15,65,110,0,20.312
1805842,,,,,125,PBU 2020,55,29,10,20,9,123,55,0,38.438
1805843,,,,,125,PBU 2020,40,25,1,10,-10,66,109,0,20.625
1805844,,,,,125,PBU 2020,-5,25,5,-5,10,30,138,0,9.375
1805845,,,,,125,PBU 2020,40,45,15,15,5,120,58,0,37.5
1805846,,,,,125,PBU 2020,16,7,9,6,9,47,126,0,14.688
1805847,,,,,125,PBU 2020,30,20,0,5,20,75,100,0,23.438
1805848,,,,,125,PBU 2020,35,20,15,20,20,110,67,0,34.375
1805850,,,,,125,PBU 2020,40,12,10,18,22,102,75,0,31.875
1805851,,,,,125,PBU 2020,28,24,5,10,15,82,93,0,25.625
1805852,,,,,125,PBU 2020,31,15,15,2,11,74,101,0,23.125
1805853,,,,,125,PBU 2020,55,30,5,15,15,120,58,0,37.5
1805854,,,,,125,PBU 2020,45,5,5,0,-10,45,128,0,14.062
1805855,,,,,125,PBU 2020,31,47,-5,25,7,105,72,0,32.812
1805856,,,,,125,PBU 2020,65,45,20,10,10,150,30,0,46.875
1805857,,,,,125,PBU 2020,55,35,15,40,40,185,6,0,57.812
1805858,,,,,125,PBU 2020,40,15,0,-5,10,60,114,0,18.75
1805859,,,,,125,PBU 2020,25,40,5,15,25,110,67,0,34.375
1805860,,,,,125,PBU 2020,46,26,20,5,5,102,75,0,31.875
1805861,,,,,125,PBU 2020,45,25,5,40,10,125,53,0,39.062
1805862,,,,,125,PBU 2020,5,30,0,25,0,60,114,0,18.75
1805863,,,,,125,PBU 2020,50,29,8,22,27,136,42,0,42.5
1805864,,,,,125,PBU 2020,30,16,25,-3,10,78,97,0,24.375
1805865,,,,,125,PBU 2020,20,25,0,0,-5,40,131,0,12.5
1805866,,,,,125,PBU 2020,55,20,20,25,20,140,39,0,43.75
1805867,,,,,125,PBU 2020,35,20,15,18,25,113,64,0,35.312
1805868,,,,,125,PBU 2020,10,15,20,16,15,76,99,0,23.75
1805869,,,,,125,PBU 2020,40,30,5,5,10,90,86,0,28.125
1805871,,,,,125,PBU 2020,40,25,5,10,10,90,86,0,28.125
1805872,,,,,125,PBU 2020,30,20,0,15,10,75,100,0,23.438
1805873,,,,,125,PBU 2020,50,10,10,-10,-5,55,119,0,17.188
1805874,,,,,125,PBU 2020,70,60,10,35,25,200,3,0,62.5
1805875,,,,,125,PBU 2020,25,20,0,20,15,80,95,0,25
1805877,,,,,125,PBU 2020,47,31,15,10,10,113,64,0,35.312
1805878,,,,,125,PBU 2020,40,25,10,0,20,95,81,0,29.688
1805879,,,,,125,PBU 2020,55,35,30,10,25,155,28,0,48.438
1805880,,,,,125,PBU 2020,30,20,15,5,10,80,95,0,25
1805881,,,,,125,PBU 2020,25,25,20,5,5,80,95,0,25
1805882,,,,,125,PBU 2020,60,65,20,25,30,200,3,0,62.5
1805883,,,,,125,PBU 2020,5,20,0,20,0,45,128,0,14.062
1805884,,,,,125,PBU 2020,55,25,15,0,10,105,72,0,32.812
1805885,,,,,125,PBU 2020,50,50,15,30,25,170,17,0,53.125
1805886,,,,,125,PBU 2020,20,16,-5,15,15,61,113,0,19.062
1805887,,,,,125,PBU 2020,50,24,10,-4,5,85,90,0,26.562
1805888,,,,,125,PBU 2020,15,20,10,-8,15,52,121,0,16.25
1805889,,,,,125,PBU 2020,56,38,11,4,1,110,67,0,34.375
1805890,,,,,125,PBU 2020,15,1,0,25,10,51,122,0,15.938
1805891,,,,,125,PBU 2020,25,4,-3,-7,6,25,143,0,7.812
1805892,,,,,125,PBU 2020,28,17,15,17,30,107,70,0,33.438
1805893,,,,,125,PBU 2020,35,10,10,-5,-5,45,128,0,14.062
1805894,,,,,125,PBU 2020,33,22,10,3,30,98,78,0,30.625
1805895,,,,,125,PBU 2020,55,25,20,10,30,140,39,0,43.75
1805896,,,,,125,PBU 2020,43,22,20,16,21,122,56,0,38.125
1805897,,,,,125,PBU 2020,15,21,15,25,25,101,76,0,31.562
1805898,,,,,125,PBU 2020,26,16,7,10,21,80,95,0,25
1805899,,,,,125,PBU 2020,15,0,5,-5,-5,10,154,0,3.125
1805900,,,,,125,PBU 2020,29,27,10,1,10,77,98,0,24.062
1805901,,,,,125,PBU 2020,13,19,3,2,14,51,122,0,15.938
1805902,,,,,125,PBU 2020,40,15,0,-5,15,65,110,0,20.312
1805904,,,,,125,PBU 2020,40,30,5,25,-5,95,81,0,29.688
1805905,,,,,125,PBU 2020,13,23,13,-2,13,60,114,0,18.75
1805906,,,,,125,PBU 2020,5,40,-10,-5,5,35,134,0,10.938
1805907,,,,,125,PBU 2020,45,25,15,10,30,125,53,0,39.062
1805908,,,,,125,PBU 2020,40,15,15,20,0,90,86,0,28.125
1805909,,,,,125,PBU 2020,50,45,15,30,30,170,17,0,53.125
1805911,,,,,125,PBU 2020,40,30,-5,-5,-5,55,119,0,17.188
1805912,,,,,125,PBU 2020,40,25,5,10,10,90,86,0,28.125
1805913,,,,,125,PBU 2020,25,15,-5,20,5,60,114,0,18.75
1805914,,,,,125,PBU 2020,45,25,10,-5,10,85,90,0,26.562
1805915,,,,,125,PBU 2020,25,20,20,20,10,95,81,0,29.688
1805917,,,,,125,PBU 2020,15,40,10,-5,15,75,100,0,23.438
1805918,,,,,125,PBU 2020,35,10,5,10,5,65,110,0,20.312
1805919,,,,,125,PBU 2020,5,26,6,15,5,57,117,0,17.812
1805920,,,,,125,PBU 2020,35,0,-4,-9,-10,12,152,0,3.75
1805921,,,,,125,PBU 2020,25,0,5,5,10,45,128,0,14.062
1805923,,,,,125,PBU 2020,15,12,1,1,0,29,139,0,9.062
1805924,,,,,125,PBU 2020,25,25,0,10,5,65,110,0,20.312
1805926,,,,,125,PBU 2020,40,20,20,10,10,100,77,0,31.25
1805927,,,,,125,PBU 2020,41,23,2,13,7,86,89,0,26.875
1805928,,,,,125,PBU 2020,45,15,10,0,5,75,100,0,23.438
1805930,,,,,125,PBU 2020,40,20,20,15,25,120,58,0,37.5
1805931,,,,,125,PBU 2020,50,35,5,0,25,115,62,0,35.938
1805935,,,,,125,PBU 2020,16,2,25,-1,30,72,103,0,22.5
1805936,,,,,125,PBU 2020,47,25,9,16,17,114,63,0,35.625
1805938,,,,,125,PBU 2020,30,21,13,9,7,80,95,0,25
1805940,,,,,125,PBU 2020,43,26,11,11,5,96,80,0,30
1805941,,,,,125,PBU 2020,15,20,20,-5,5,55,119,0,17.188
1805944,,,,,125,PBU 2020,45,42,9,14,5,115,62,0,35.938
1805945,,,,,125,PBU 2020,5,0,10,-3,0,12,152,0,3.75
1805946,,,,,125,PBU 2020,31,21,-10,10,10,62,112,0,19.375
1805949,,,,,125,PBU 2020,50,52,10,30,17,159,26,0,49.688
1805950,,,,,125,PBU 2020,40,15,5,0,10,70,105,0,21.875
1805951,,,,,125,PBU 2020,48,23,-4,5,8,80,95,0,25
1805952,,,,,125,PBU 2020,55,16,-6,21,10,96,80,0,30
1805953,,,,,125,PBU 2020,40,30,15,-10,10,85,90,0,26.562
1805954,,,,,125,PBU 2020,40,49,27,-14,10,112,65,0,35
1805955,,,,,125,PBU 2020,10,25,25,-5,15,70,105,0,21.875
1805957,,,,,125,PBU 2020,25,15,5,10,10,65,110,0,20.312
1805959,,,,,125,PBU 2020,29,22,4,27,22,104,73,0,32.5
1805961,,,,,125,PBU 2020,35,15,10,-10,0,50,123,0,15.625
1805962,,,,,125,PBU 2020,35,10,0,5,1,51,122,0,15.938
1805963,,,,,125,PBU 2020,45,30,20,30,20,145,35,0,45.312
1805964,,,,,125,PBU 2020,32,39,7,0,15,93,83,0,29.062
1805966,,,,,125,PBU 2020,47,20,0,25,10,102,75,0,31.875
1805968,,,,,125,PBU 2020,40,33,20,13,15,121,57,0,37.812
1805969,,,,,125,PBU 2020,40,35,5,2,12,94,82,0,29.375
1805970,,,,,125,PBU 2020,50,21,9,11,21,112,65,0,35
1805971,,,,,125,PBU 2020,20,10,10,0,5,45,128,0,14.062
1805972,,,,,125,PBU 2020,20,15,5,25,20,85,90,0,26.562
1805974,,,,,125,PBU 2020,5,5,5,-10,25,30,138,0,9.375
1805975,,,,,125,PBU 2020,60,35,10,10,15,130,48,0,40.625
1805976,,,,,125,PBU 2020,25,10,0,10,20,65,110,0,20.312
1805977,,,,,125,PBU 2020,25,15,5,7,0,52,121,0,16.25
1805978,,,,,125,PBU 2020,25,-4,0,30,0,51,122,0,15.938
1805981,,,,,125,PBU 2020,30,15,10,-15,10,50,123,0,15.625
1805982,,,,,125,PBU 2020,25,30,5,0,5,65,110,0,20.312
1805983,,,,,125,PBU 2020,36,25,20,20,21,122,56,0,38.125
1805984,,,,,125,PBU 2020,35,25,-10,0,15,65,110,0,20.312
1805986,,,,,125,PBU 2020,35,5,10,-4,5,51,122,0,15.938
1805987,,,,,125,PBU 2020,45,15,0,10,10,80,95,0,25
1805988,,,,,125,PBU 2020,45,31,0,20,15,111,66,0,34.688
1805989,,,,,125,PBU 2020,46,39,23,20,20,148,32,0,46.25
1805990,,,,,125,PBU 2020,16,-3,10,21,15,59,115,0,18.438
1805991,,,,,125,PBU 2020,20,25,-5,-5,15,50,123,0,15.625
1805993,,,,,125,PBU 2020,35,15,20,20,10,100,77,0,31.25
1805995,,,,,125,PBU 2020,35,15,0,10,0,60,114,0,18.75
1805996,,,,,125,PBU 2020,15,0,5,20,10,50,123,0,15.625
1805997,,,,,125,PBU 2020,16,26,-5,6,-5,38,132,0,11.875
1805999,,,,,125,PBU 2020,45,20,15,20,15,115,62,0,35.938
1806000,,,,,125,PBU 2020,20,0,0,-5,-5,10,154,0,3.125
1806002,,,,,125,PBU 2020,40,23,6,7,17,93,83,0,29.062
1806004,,,,,125,PBU 2020,10,30,5,10,0,55,119,0,17.188
1806005,,,,,125,PBU 2020,12,28,8,1,20,69,106,0,21.562
1806006,,,,,125,PBU 2020,35,13,-6,18,15,75,100,0,23.438
1806007,,,,,125,PBU 2020,12,28,8,1,20,69,106,0,21.562
1806008,,,,,125,PBU 2020,35,20,-4,0,20,71,104,0,22.188
1806009,,,,,125,PBU 2020,10,17,0,-9,11,29,139,0,9.062
1806010,,,,,125,PBU 2020,45,40,0,25,0,110,67,0,34.375
1806011,,,,,125,PBU 2020,8,1,5,18,-2,30,138,0,9.375
1806012,,,,,125,PBU 2020,25,0,0,6,-5,26,142,0,8.125
1806013,,,,,125,PBU 2020,15,15,15,0,30,75,100,0,23.438
1806014,,,,,125,PBU 2020,15,36,8,6,25,90,86,0,28.125
1806015,,,,,125,PBU 2020,61,27,8,17,14,127,51,0,39.688
1806016,,,,,125,PBU 2020,20,5,10,5,0,40,131,0,12.5
1806017,,,,,125,PBU 2020,30,35,15,6,25,111,66,0,34.688
1806019,,,,,125,PBU 2020,55,40,20,25,20,160,25,0,50
1806020,,,,,125,PBU 2020,45,31,-5,-1,5,75,100,0,23.438
1806022,,,,,125,PBU 2020,55,35,20,25,20,155,28,0,48.438
1806023,,,,,125,PBU 2020,20,15,5,15,15,70,105,0,21.875
1806024,,,,,125,PBU 2020,10,30,5,-5,10,50,123,0,15.625
1806025,,,,,125,PBU 2020,26,35,20,30,20,131,47,0,40.938
1806026,,,,,125,PBU 2020,15,30,10,0,5,60,114,0,18.75
1806028,,,,,125,PBU 2020,45,37,5,12,6,105,72,0,32.812
1806029,,,,,125,PBU 2020,15,7,0,-5,10,27,141,0,8.438
1806032,,,,,125,PBU 2020,25,30,5,5,10,75,100,0,23.438
1806033,,,,,125,PBU 2020,12,19,5,34,26,96,80,0,30
1806035,,,,,125,PBU 2020,35,55,5,45,10,150,30,0,46.875
1806036,,,,,125,PBU 2020,5,46,10,26,17,104,73,0,32.5
1806038,,,,,125,PBU 2020,45,0,5,25,5,80,95,0,25
1806039,,,,,125,PBU 2020,30,9,13,6,17,75,100,0,23.438
1806040,,,,,125,PBU 2020,5,13,-2,0,0,16,150,0,5
1806041,,,,,125,PBU 2020,40,30,15,-5,11,91,85,0,28.438
1806042,,,,,125,PBU 2020,25,28,9,9,4,75,100,0,23.438
1806043,,,,,125,PBU 2020,15,-3,-4,12,2,22,145,0,6.875
1806044,,,,,125,PBU 2020,45,30,15,11,35,136,42,0,42.5
1806045,,,,,125,PBU 2020,30,35,15,25,20,125,53,0,39.062
1806046,,,,,125,PBU 2020,55,25,20,20,20,140,39,0,43.75
1806048,,,,,125,PBU 2020,60,25,20,10,23,138,40,0,43.125
1806049,,,,,125,PBU 2020,42,60,10,10,18,140,39,0,43.75
1806050,,,,,125,PBU 2020,35,20,20,5,20,100,77,0,31.25
1806052,,,,,125,PBU 2020,40,30,20,15,20,125,53,0,39.062
1806058,,,,,125,PBU 2020,35,0,5,10,15,65,110,0,20.312
1806059,,,,,125,PBU 2020,45,20,10,25,20,120,58,0,37.5
1806061,,,,,125,PBU 2020,45,50,12,10,17,134,44,0,41.875
1806062,,,,,125,PBU 2020,32,38,13,20,16,119,59,0,37.188
1806063,,,,,125,PBU 2020,29,34,8,15,16,102,75,0,31.875
1806064,,,,,125,PBU 2020,26,10,5,15,15,71,104,0,22.188
1806065,,,,,125,PBU 2020,23,22,9,10,21,85,90,0,26.562
1806066,,,,,125,PBU 2020,10,15,0,-10,10,25,143,0,7.812
1806067,,,,,125,PBU 2020,45,60,13,12,17,147,33,0,45.938
1806068,,,,,125,PBU 2020,29,21,8,15,16,89,87,0,27.812
1806069,,,,,125,PBU 2020,35,20,15,30,30,130,48,0,40.625
1806070,,,,,125,PBU 2020,40,10,10,10,0,70,105,0,21.875
1806071,,,,,125,PBU 2020,-10,15,0,-5,11,11,153,0,3.438
1806072,,,,,125,PBU 2020,50,16,15,20,25,126,52,0,39.375
1806073,,,,,125,PBU 2020,25,25,0,1,0,51,122,0,15.938
1806074,,,,,125,PBU 2020,35,10,5,10,5,65,110,0,20.312
1806075,,,,,125,PBU 2020,30,35,10,40,10,125,53,0,39.062
1806076,,,,,125,PBU 2020,-3,15,-1,-14,9,6,155,0,1.875
1806077,,,,,125,PBU 2020,20,25,15,20,5,85,90,0,26.562
1806078,,,,,125,PBU 2020,34,6,8,16,22,86,89,0,26.875
1806079,,,,,125,PBU 2020,45,25,-5,5,5,75,100,0,23.438
1806080,,,,,125,PBU 2020,15,23,17,10,11,76,99,0,23.75
1806081,,,,,125,PBU 2020,44,19,14,7,7,91,85,0,28.438
1806082,,,,,125,PBU 2020,25,25,-10,5,15,60,114,0,18.75
1806084,,,,,125,PBU 2020,43,23,23,28,18,135,43,0,42.188
1806085,,,,,125,PBU 2020,46,33,23,10,22,134,44,0,41.875
1806086,,,,,125,PBU 2020,42,15,2,9,23,91,85,0,28.438
1806087,,,,,125,PBU 2020,35,40,5,10,5,95,81,0,29.688
1806088,,,,,125,PBU 2020,50,31,20,20,21,142,37,0,44.375
1806089,,,,,125,PBU 2020,-5,10,5,-5,10,15,151,0,4.688
1806091,,,,,125,PBU 2020,25,30,5,5,0,65,110,0,20.312
1806092,,,,,125,PBU 2020,60,20,10,10,15,115,62,0,35.938
1806093,,,,,125,PBU 2020,30,35,0,20,15,100,77,0,31.25
1806095,,,,,125,PBU 2020,15,5,-5,-10,-5,0,157,0,0
1806097,,,,,125,PBU 2020,60,40,20,20,25,165,21,0,51.562
1806098,,,,,125,PBU 2020,47,50,17,-4,18,128,50,0,40
1806101,,,,,125,PBU 2020,50,45,20,20,15,150,30,0,46.875
1806103,,,,,125,PBU 2020,10,20,10,5,0,45,128,0,14.062
1806105,,,,,125,PBU 2020,25,10,5,15,10,65,110,0,20.312
1806106,,,,,125,PBU 2020,30,20,10,10,10,80,95,0,25
1806107,,,,,125,PBU 2020,-4,5,-5,-4,5,-3,158,0,0
1806108,,,,,125,PBU 2020,35,15,-5,5,15,65,110,0,20.312
1806109,,,,,125,PBU 2020,30,0,5,-5,15,45,128,0,14.062
1806110,,,,,125,PBU 2020,5,15,-10,-9,10,11,153,0,3.438
1806111,,,,,125,PBU 2020,46,50,10,20,10,136,42,0,42.5
1806112,,,,,125,PBU 2020,20,30,10,5,5,70,105,0,21.875
1806113,,,,,125,PBU 2020,35,15,15,30,5,100,77,0,31.25
1806114,,,,,125,PBU 2020,20,15,20,0,15,70,105,0,21.875
1806115,,,,,125,PBU 2020,45,26,0,15,0,86,89,0,26.875
1806116,,,,,125,PBU 2020,15,45,5,-5,10,70,105,0,21.875
1806117,,,,,125,PBU 2020,40,25,10,40,15,130,48,0,40.625
1806118,,,,,125,PBU 2020,55,30,15,40,25,165,21,0,51.562
1806120,,,,,125,PBU 2020,40,45,10,40,30,165,21,0,51.562
1806121,,,,,125,PBU 2020,70,60,15,20,30,195,4,0,60.938
1806122,,,,,125,PBU 2020,13,7,0,15,-4,31,137,0,9.688
1806123,,,,,125,PBU 2020,30,35,15,5,10,95,81,0,29.688
1806124,,,,,125,PBU 2020,25,15,-5,1,10,46,127,0,14.375
1806126,,,,,125,PBU 2020,40,20,0,0,-10,50,123,0,15.625
1806128,,,,,125,PBU 2020,35,5,5,-5,0,40,131,0,12.5
1806129,,,,,125,PBU 2020,10,15,-5,10,20,50,123,0,15.625
1806131,,,,,125,PBU 2020,70,30,15,25,20,160,25,0,50
1806132,,,,,125,PBU 2020,0,10,5,-5,5,15,151,0,4.688
1806133,,,,,125,PBU 2020,30,5,0,15,5,55,119,0,17.188
1806134,,,,,125,PBU 2020,40,15,5,5,10,75,100,0,23.438
1806135,,,,,125,PBU 2020,60,25,15,50,25,175,13,0,54.688
1806136,,,,,125,PBU 2020,40,35,5,-4,5,81,94,0,25.312
1806137,,,,,125,PBU 2020,45,42,15,3,19,124,54,0,38.75
1806138,,,,,125,PBU 2020,40,15,0,40,10,105,72,0,32.812
1806140,,,,,125,PBU 2020,10,5,0,2,-5,12,152,0,3.75
1806141,,,,,125,PBU 2020,15,-15,0,25,5,30,138,0,9.375
1806142,,,,,125,PBU 2020,40,15,5,15,10,85,90,0,26.562
1806143,,,,,125,PBU 2020,40,10,20,5,25,100,77,0,31.25
1806144,,,,,125,PBU 2020,34,33,18,9,15,109,68,0,34.062
1806145,,,,,125,PBU 2020,50,24,2,12,5,93,83,0,29.062
1806146,,,,,125,PBU 2020,40,35,10,0,25,110,67,0,34.375
1806147,,,,,125,PBU 2020,16,15,-5,-4,0,22,145,0,6.875
1806148,,,,,125,PBU 2020,40,6,15,20,16,97,79,0,30.312
1806150,,,,,125,PBU 2020,50,35,15,-10,15,105,72,0,32.812
1806151,,,,,125,PBU 2020,35,20,5,5,5,70,105,0,21.875
1806152,,,,,125,PBU 2020,35,30,15,10,10,100,77,0,31.25
1806153,,,,,125,PBU 2020,60,50,5,20,5,140,39,0,43.75
1806154,,,,,125,PBU 2020,31,31,22,17,28,129,49,0,40.312
1806155,,,,,125,PBU 2020,45,26,5,15,15,106,71,0,33.125
1806157,,,,,125,PBU 2020,0,-10,15,5,5,15,151,0,4.688
1806158,,,,,125,PBU 2020,51,30,5,0,5,91,85,0,28.438
1806159,,,,,125,PBU 2020,40,25,15,20,5,105,72,0,32.812
1806160,,,,,125,PBU 2020,40,30,15,0,10,95,81,0,29.688
1806161,,,,,125,PBU 2020,20,15,-5,10,25,65,110,0,20.312
1806162,,,,,125,PBU 2020,45,5,0,7,10,67,108,0,20.938
1806163,,,,,125,PBU 2020,15,15,5,10,15,60,114,0,18.75
1806164,,,,,125,PBU 2020,38,7,20,16,25,106,71,0,33.125
1806165,,,,,125,PBU 2020,50,-5,10,0,5,60,114,0,18.75
1806166,,,,,125,PBU 2020,35,30,15,-5,10,85,90,0,26.562
1806167,,,,,125,PBU 2020,50,35,15,10,-5,105,72,0,32.812
1806168,,,,,125,PBU 2020,51,22,26,25,25,149,31,0,46.562
1806169,,,,,125,PBU 2020,40,35,30,36,35,176,12,0,55
1806170,,,,,125,PBU 2020,30,25,5,10,15,85,90,0,26.562
1806172,,,,,125,PBU 2020,50,25,16,0,20,111,66,0,34.688
1806175,,,,,125,PBU 2020,25,15,0,20,10,70,105,0,21.875
1806176,,,,,125,PBU 2020,35,35,0,15,10,95,81,0,29.688
1806177,,,,,125,PBU 2020,55,30,15,0,15,115,62,0,35.938
1806178,,,,,125,PBU 2020,45,20,21,0,15,101,76,0,31.562
1806179,,,,,125,PBU 2020,50,25,21,-5,21,112,65,0,35
1806181,,,,,125,PBU 2020,40,35,16,26,20,137,41,0,42.812
1806182,,,,,125,PBU 2020,25,5,0,0,25,55,119,0,17.188
1806184,,,,,125,PBU 2020,15,20,10,5,25,75,100,0,23.438
1806187,,,,,125,PBU 2020,33,13,5,13,20,84,91,0,26.25
1806189,,,,,125,PBU 2020,35,30,25,15,20,125,53,0,39.062
1806190,,,,,125,PBU 2020,0,25,15,15,-5,50,123,0,15.625
